restaurant_id,date,total_sales,total_orders,ads_spend,ads_enabled,avg_rating,cancellation_rate,avg_preparation_time,avg_order_value,delivery_time
2,2022-02-20,2832419,59,65639,True,3.8,0.157,34,48007,28
3,2022-02-20,2079138,39,0,False,4.5,0.114,23,53311,38
4,2022-02-20,2150210,38,0,False,4.3,0.055,38,56584,46
5,2022-02-20,2879059,53,102358,True,3.6,0.059,29,54322,34
6,2022-02-20,4238053,98,30206,True,3.9,0.153,35,43245,27
7,2022-02-20,3698129,85,0,False,4.3,0.118,26,43507,38
8,2022-02-20,1432521,25,40381,True,3.9,0.05,31,57301,44
1,2022-02-21,1911479,34,0,False,4.0,0.057,30,56220,37
2,2022-02-21,1461513,31,114222,True,3.8,0.136,31,47146,47
3,2022-02-21,2039452,39,91785,True,4.6,0.139,34,52294,43
4,2022-02-21,1040943,23,0,False,3.6,0.165,31,45258,27
5,2022-02-21,1252663,24,61688,True,4.8,0.165,30,52194,31
6,2022-02-21,2946028,51,47949,True,4.7,0.03,33,57765,27
7,2022-02-21,2465484,46,47413,True,3.5,0.131,36,53597,38
8,2022-02-21,818664,14,81668,True,3.9,0.035,23,58476,34
1,2022-02-22,2447324,50,72770,True,4.7,0.13,36,48946,34
2,2022-02-22,1246170,24,0,False,4.6,0.043,32,51924,41
3,2022-02-22,2223768,38,82765,True,3.8,0.173,26,58520,27
4,2022-02-22,1257102,25,104964,True,4.7,0.128,32,50284,36
5,2022-02-22,1524061,26,0,False,4.3,0.157,22,58618,34
6,2022-02-22,3043095,57,128910,True,4.4,0.045,23,53388,41
7,2022-02-22,2326838,47,107528,True,4.0,0.096,34,49507,49
8,2022-02-22,999026,20,90427,True,4.5,0.17,19,49951,25
1,2022-02-23,2865212,68,94729,True,3.8,0.139,24,42135,43
2,2022-02-23,1542894,36,36904,True,4.6,0.099,32,42858,33
3,2022-02-23,1858957,41,0,False,4.7,0.155,32,45340,30
4,2022-02-23,1254500,26,0,False,4.7,0.097,23,48250,37
5,2022-02-23,1656342,36,46043,True,3.5,0.032,26,46009,46
6,2022-02-23,2174307,47,95735,True,3.5,0.165,18,46262,25
7,2022-02-23,3096992,67,70407,True,4.0,0.105,32,46224,28
8,2022-02-23,944316,19,123903,True,4.2,0.142,32,49701,36
1,2022-02-24,2298793,39,84366,True,3.5,0.114,26,58943,29
2,2022-02-24,2163662,41,54454,True,3.9,0.097,35,52772,32
3,2022-02-24,2614669,63,0,False,4.0,0.092,28,41503,36
4,2022-02-24,1306816,26,0,False,3.6,0.144,36,50262,29
5,2022-02-24,2176338,36,0,False,3.6,0.113,26,60454,33
6,2022-02-24,2698918,49,0,False,4.1,0.173,25,55080,47
7,2022-02-24,2164187,45,130851,True,4.1,0.041,27,48093,25
8,2022-02-24,1234838,30,116696,True,4.1,0.149,27,41161,39
1,2022-02-25,3253652,69,48005,True,3.7,0.071,29,47154,27
2,2022-02-25,2007452,37,0,False,4.5,0.177,32,54255,35
3,2022-02-25,2898650,71,61876,True,4.1,0.063,19,40826,25
4,2022-02-25,1549553,28,86216,True,3.8,0.031,37,55341,48
5,2022-02-25,1872477,33,53020,True,4.3,0.129,18,56742,48
6,2022-02-25,2408451,40,120169,True,3.6,0.094,31,60211,41
7,2022-02-25,4049394,98,0,False,4.1,0.179,32,41320,42
8,2022-02-25,1611344,37,39058,True,3.8,0.093,33,43550,34
1,2022-02-26,3219393,67,123998,True,4.3,0.143,37,48051,26
2,2022-02-26,2705744,56,0,False,4.6,0.171,33,48317,36
3,2022-02-26,2325805,48,113194,True,4.2,0.093,33,48454,48
4,2022-02-26,2100837,52,59804,True,3.5,0.044,22,40401,40
5,2022-02-26,2621495,50,112682,True,4.6,0.035,36,52430,45
6,2022-02-26,4498303,103,0,False,4.0,0.112,24,43673,36
7,2022-02-26,4067815,94,128404,True,3.5,0.124,23,43275,36
8,2022-02-26,1248401,27,148200,True,3.9,0.156,31,46237,33
1,2022-02-27,3066446,74,0,False,4.8,0.07,31,41438,36
2,2022-02-27,2740977,50,128726,True,4.4,0.161,35,54820,35
3,2022-02-27,1924926,38,119958,True,4.1,0.094,35,50656,49
4,2022-02-27,1807532,37,0,False,3.8,0.14,24,48852,34
5,2022-02-27,2438573,47,84529,True,4.8,0.156,28,51885,36
6,2022-02-27,3172998,78,146321,True,4.5,0.09,34,40679,33
7,2022-02-27,4037472,86,47128,True,4.6,0.144,39,46947,40
8,2022-02-27,1689135,31,137761,True,4.3,0.099,18,54488,41
1,2022-02-28,1678246,36,0,False,3.7,0.156,24,46618,45
2,2022-02-28,1894924,32,82872,True,4.4,0.175,39,59216,44
3,2022-02-28,1741117,32,48705,True,4.1,0.156,29,54410,28
4,2022-02-28,1437210,33,104561,True,4.7,0.081,19,43552,45
5,2022-02-28,1920635,46,112140,True,4.1,0.038,38,41753,36
6,2022-02-28,2338174,42,0,False,3.9,0.102,24,55671,30
7,2022-02-28,2622502,50,91387,True,3.5,0.06,24,52450,40
8,2022-02-28,1254821,29,66368,True,4.6,0.11,27,43270,26
1,2022-03-01,1388726,23,39012,True,4.3,0.156,18,60379,30
2,2022-03-01,772647,15,136603,True,4.1,0.133,24,51510,36
3,2022-03-01,1392081,31,90913,True,4.2,0.044,38,44906,46
4,2022-03-01,923522,22,0,False,4.2,0.083,27,41978,32
5,2022-03-01,1092504,19,0,False,4.8,0.162,34,57500,46
6,2022-03-01,1718170,38,46066,True,4.7,0.049,24,45215,30
7,2022-03-01,1406531,28,53688,True,4.1,0.064,35,50233,37
8,2022-03-01,804049,14,0,False,4.3,0.169,37,57432,42
1,2022-03-02,1496819,28,64542,True,3.7,0.117,38,53458,42
2,2022-03-02,1236394,30,65803,True,3.9,0.106,33,41213,27
3,2022-03-02,1940685,45,107534,True,4.5,0.112,37,43126,48
4,2022-03-02,1004263,23,0,False,3.6,0.042,19,43664,31
5,2022-03-02,1225527,22,0,False,4.8,0.133,30,55706,48
6,2022-03-02,2294924,52,0,False,4.2,0.058,33,44133,32
7,2022-03-02,1355690,28,0,False,4.5,0.098,29,48418,31
8,2022-03-02,820198,20,111007,True,4.2,0.074,22,41010,41
1,2022-03-03,1275494,28,116228,True,3.9,0.147,25,45553,46
2,2022-03-03,1767795,41,112178,True,4.1,0.129,35,43117,49
3,2022-03-03,1142861,20,0,False,4.5,0.124,21,57143,49
4,2022-03-03,1155827,21,0,False,4.3,0.178,28,55039,38
5,2022-03-03,1640968,31,85425,True,3.5,0.052,27,52934,28
6,2022-03-03,2513308,61,123464,True,3.5,0.108,22,41202,49
7,2022-03-03,1328936,24,48976,True,3.7,0.068,31,55372,31
8,2022-03-03,645014,11,0,False,4.2,0.096,29,58638,32
1,2022-03-04,2114176,45,139729,True,4.2,0.036,32,46982,49
2,2022-03-04,1602773,30,124118,True,4.6,0.032,19,53426,43
3,2022-03-04,2052483,47,0,False,4.6,0.119,26,43670,43
4,2022-03-04,1199708,26,0,False,4.5,0.051,22,46143,25
5,2022-03-04,1462649,31,0,False,4.6,0.084,34,47182,32
6,2022-03-04,2932056,56,0,False,3.6,0.07,28,52358,46
7,2022-03-04,2001257,38,0,False,3.8,0.113,25,52665,41
8,2022-03-04,1335594,29,128519,True,4.4,0.059,30,46055,46
1,2022-03-05,2633385,49,0,False,3.6,0.12,30,53743,36
2,2022-03-05,1383452,29,0,False,3.7,0.126,33,47705,26
3,2022-03-05,2256466,40,33792,True,4.4,0.032,24,56412,38
4,2022-03-05,909261,15,0,False,3.7,0.168,38,60617,41
5,2022-03-05,2061211,50,0,False,4.8,0.15,24,41224,27
6,2022-03-05,2554744,63,0,False,4.5,0.044,32,40551,39
7,2022-03-05,1898041,38,0,False,4.6,0.156,19,49948,29
8,2022-03-05,1220019,21,53124,True,4.5,0.154,22,58096,45
1,2022-03-06,2043899,34,0,False,4.0,0.161,22,60115,33
2,2022-03-06,1367588,26,30655,True,4.0,0.137,34,52600,39
3,2022-03-06,2542792,56,77790,True,4.8,0.06,18,45407,38
4,2022-03-06,1312834,26,102057,True,3.7,0.117,39,50494,37
5,2022-03-06,2091829,43,33798,True,4.0,0.132,34,48647,36
6,2022-03-06,2301802,42,41750,True,4.4,0.069,29,54805,37
7,2022-03-06,1775542,34,74794,True,4.4,0.061,28,52222,32
8,2022-03-06,1080770,19,0,False,3.9,0.112,20,56883,39
1,2022-03-07,1143461,20,143501,True,3.4,0.032,22,57173,30
2,2022-03-07,1320656,30,33491,True,4.3,0.036,32,44022,47
3,2022-03-07,1359905,28,135650,True,3.6,0.066,21,48568,33
4,2022-03-07,841513,16,52520,True,4.6,0.123,23,52595,41
5,2022-03-07,1362659,31,53300,True,4.0,0.03,25,43957,28
6,2022-03-07,1348512,26,107159,True,4.7,0.177,19,51866,40
7,2022-03-07,1196056,23,0,False,4.7,0.115,23,52002,30
8,2022-03-07,873984,15,0,False,3.5,0.171,23,58266,28
1,2022-03-08,965380,22,102144,True,3.8,0.051,28,43881,26
2,2022-03-08,1341044,23,146602,True,4.3,0.157,26,58306,46
3,2022-03-08,1340200,25,116128,True,4.4,0.058,37,53608,35
4,2022-03-08,669691,12,131827,True,3.8,0.083,19,55808,28
5,2022-03-08,799336,14,133498,True,4.3,0.165,31,57095,49
6,2022-03-08,1664501,29,91884,True,4.1,0.04,21,57397,28
7,2022-03-08,1702899,33,59546,True,4.6,0.147,38,51603,49
8,2022-03-08,870600,17,57569,True,3.6,0.15,25,51212,30
1,2022-03-09,1235174,24,144556,True,4.1,0.122,35,51466,25
2,2022-03-09,1168758,22,131616,True,4.6,0.051,24,53125,34
3,2022-03-09,1451541,25,96330,True,3.6,0.088,31,58062,26
4,2022-03-09,1114727,19,42995,True,4.0,0.124,21,58670,41
5,2022-03-09,1015374,18,59080,True,4.4,0.063,30,56410,44
6,2022-03-09,1915994,33,0,False,4.8,0.07,21,58060,29
7,2022-03-09,1954136,45,102755,True,4.1,0.061,39,43425,34
8,2022-03-09,859426,20,125944,True,4.3,0.154,18,42971,33
1,2022-03-10,2320693,47,0,False,3.6,0.108,24,49376,28
2,2022-03-10,1355840,24,102361,True,4.1,0.123,23,56493,47
3,2022-03-10,1573315,37,0,False,3.9,0.093,21,42522,49
4,2022-03-10,945535,23,0,False,4.5,0.072,31,41110,48
5,2022-03-10,1289685,22,0,False,4.6,0.117,36,58622,46
6,2022-03-10,1868287,38,44768,True,4.3,0.172,28,49165,30
7,2022-03-10,1682104,40,0,False,4.0,0.14,26,42053,40
8,2022-03-10,1072538,22,57158,True,3.8,0.095,20,48752,45
1,2022-03-11,1427121,24,123817,True,4.7,0.14,20,59463,34
2,2022-03-11,1183069,25,78838,True,3.8,0.174,27,47323,37
3,2022-03-11,2431706,44,120177,True,4.7,0.145,37,55266,31
4,2022-03-11,1522328,31,77779,True,4.0,0.09,35,49107,27
5,2022-03-11,1612562,37,139141,True,4.7,0.058,28,43583,35
6,2022-03-11,1999939,36,0,False,3.4,0.142,25,55554,31
7,2022-03-11,2121452,40,46808,True,3.7,0.16,21,53036,42
8,2022-03-11,874547,15,0,False,4.1,0.077,30,58303,33
1,2022-03-12,1660846,30,144743,True,4.1,0.051,27,55362,30
2,2022-03-12,1723408,35,104896,True,3.8,0.131,27,49240,43
3,2022-03-12,2323808,40,0,False,3.7,0.18,18,58095,49
4,2022-03-12,1423447,34,0,False,4.7,0.129,36,41866,39
5,2022-03-12,1463426,31,43295,True,4.0,0.16,22,47207,28
6,2022-03-12,2256098,43,75232,True,4.0,0.147,37,52467,42
7,2022-03-12,2618104,64,121896,True,4.5,0.098,36,40908,41
8,2022-03-12,841581,17,81197,True,3.4,0.157,25,49505,28
1,2022-03-13,2317694,56,85700,True,4.5,0.088,23,41387,28
2,2022-03-13,1624504,38,124690,True,4.5,0.133,29,42750,39
3,2022-03-13,1727394,38,0,False,4.5,0.076,36,45458,25
4,2022-03-13,889749,17,67002,True,4.7,0.094,32,52338,39
5,2022-03-13,1205301,21,41910,True,4.3,0.142,22,57395,49
6,2022-03-13,2490066,53,0,False,4.4,0.172,22,46982,36
7,2022-03-13,1880330,36,0,False,4.0,0.058,30,52231,32
8,2022-03-13,1202112,29,105973,True,4.6,0.089,18,41452,39
1,2022-03-14,1407332,32,100803,True,4.0,0.144,32,43979,33
2,2022-03-14,1151799,19,101230,True,3.8,0.177,27,60621,44
3,2022-03-14,1132422,19,146946,True,4.6,0.147,23,59601,41
4,2022-03-14,1165777,19,133748,True,4.3,0.133,39,61357,28
5,2022-03-14,852194,14,39961,True,4.8,0.136,19,60871,49
6,2022-03-14,1662063,32,98911,True,3.5,0.069,34,51939,25
7,2022-03-14,1067577,19,0,False,4.0,0.079,20,56188,47
8,2022-03-14,689652,15,133344,True,3.7,0.144,19,45977,30
1,2022-03-15,1147766,24,135037,True,4.3,0.137,24,47824,28
2,2022-03-15,1075851,20,0,False,3.4,0.147,21,53793,33
3,2022-03-15,1480324,26,0,False,3.6,0.16,31,56936,43
4,2022-03-15,1098025,18,0,False,4.3,0.123,37,61001,46
5,2022-03-15,1284803,24,127708,True,4.0,0.039,21,53533,38
6,2022-03-15,1683675,33,0,False,4.6,0.172,37,51020,25
7,2022-03-15,1555231,37,81692,True,4.0,0.033,27,42033,41
8,2022-03-15,772435,18,80028,True,4.3,0.078,28,42913,45
1,2022-03-16,2313180,56,0,False,4.5,0.105,23,41307,29
2,2022-03-16,1079120,21,97186,True,3.5,0.11,30,51387,37
3,2022-03-16,2149440,43,64635,True,4.1,0.068,19,49987,40
4,2022-03-16,815822,14,73812,True,3.4,0.143,30,58273,42
5,2022-03-16,1318939,23,45562,True,4.7,0.046,34,57345,38
6,2022-03-16,1431736,28,53646,True,4.5,0.175,35,51133,35
7,2022-03-16,1369296,24,0,False,4.2,0.052,30,57054,38
8,2022-03-16,1070723,23,105949,True,3.5,0.099,23,46553,40
1,2022-03-17,2121404,38,0,False,4.2,0.049,38,55826,37
2,2022-03-17,1109350,19,34996,True,4.7,0.13,34,58387,28
3,2022-03-17,1159628,22,0,False,3.9,0.122,32,52710,33
4,2022-03-17,937939,17,97811,True,3.7,0.172,30,55173,37
5,2022-03-17,1343171,27,64967,True,3.9,0.033,37,49747,32
6,2022-03-17,1571537,31,120830,True,4.4,0.151,31,50695,41
7,2022-03-17,2233390,43,51631,True,4.0,0.142,38,51939,25
8,2022-03-17,779040,18,94480,True,3.7,0.048,29,43280,47
1,2022-03-18,1580118,39,140446,True,4.8,0.156,38,40516,29
2,2022-03-18,1966044,34,72957,True,3.7,0.128,25,57825,36
3,2022-03-18,1874757,38,79551,True,4.3,0.171,30,49336,26
4,2022-03-18,920210,21,0,False,4.6,0.146,36,43820,39
5,2022-03-18,1535014,37,111100,True,3.6,0.104,39,41487,30
6,2022-03-18,2936890,61,64365,True,4.6,0.154,18,48146,38
7,2022-03-18,1752745,42,0,False,4.8,0.098,26,41732,43
8,2022-03-18,856019,17,0,False,4.8,0.17,21,50354,32
1,2022-03-19,2513798,50,72876,True,3.8,0.067,31,50276,26
2,2022-03-19,1776462,30,63970,True,4.4,0.167,33,59215,30
3,2022-03-19,1431148,29,111110,True,4.6,0.056,29,49350,36
4,2022-03-19,1003326,22,44364,True,4.2,0.048,22,45606,45
5,2022-03-19,1543857,26,91634,True,3.8,0.13,19,59379,42
6,2022-03-19,2114367,40,0,False,4.2,0.091,18,52859,42
7,2022-03-19,2039323,41,0,False,4.2,0.155,19,49740,32
8,2022-03-19,1286517,28,139681,True,4.0,0.167,32,45947,28
1,2022-03-20,2008349,47,0,False,4.3,0.096,39,42731,45
2,2022-03-20,1581672,28,0,False,4.5,0.145,19,56488,49
3,2022-03-20,2346855,41,0,False,3.9,0.179,28,57240,41
4,2022-03-20,1089755,25,0,False,3.9,0.033,18,43590,34
5,2022-03-20,1860437,46,0,False,3.6,0.096,19,40444,39
6,2022-03-20,3354723,74,0,False,4.5,0.171,21,45334,39
7,2022-03-20,2933514,60,140571,True,3.9,0.115,29,48892,34
8,2022-03-20,1373620,23,0,False,3.7,0.095,22,59723,45
1,2022-03-21,1254196,22,141080,True,3.9,0.138,26,57009,49
2,2022-03-21,883259,16,0,False,4.6,0.107,23,55204,39
3,2022-03-21,1046582,18,135003,True,4.6,0.132,35,58143,38
4,2022-03-21,902384,19,127372,True,4.1,0.113,30,47494,38
5,2022-03-21,1356450,33,36014,True,3.8,0.091,25,41105,32
6,2022-03-21,1571077,27,68290,True,4.3,0.093,32,58188,31
7,2022-03-21,1892282,35,113879,True,4.6,0.079,20,54065,35
8,2022-03-21,873644,18,69042,True,4.2,0.129,33,48536,35
1,2022-03-22,1292552,22,69273,True,4.3,0.14,27,58752,30
2,2022-03-22,1432737,32,0,False,3.9,0.172,30,44773,26
3,2022-03-22,872639,14,0,False,3.9,0.129,18,62331,32
4,2022-03-22,605257,10,57703,True,4.2,0.077,36,60526,43
5,2022-03-22,833148,17,56211,True,3.4,0.175,26,49009,32
6,2022-03-22,2150078,43,71360,True,4.3,0.086,32,50002,32
7,2022-03-22,1991286,38,140838,True,4.6,0.037,37,52402,28
8,2022-03-22,747716,18,71283,True,3.4,0.101,27,41540,42
1,2022-03-23,2189434,49,0,False,3.5,0.031,25,44682,28
2,2022-03-23,1656801,30,0,False,3.5,0.054,19,55227,47
3,2022-03-23,1396127,30,69422,True,3.4,0.173,27,46538,30
4,2022-03-23,1329922,25,42073,True,3.6,0.089,31,53197,46
5,2022-03-23,1264353,24,0,False,4.0,0.169,22,52681,48
6,2022-03-23,2211619,45,0,False,3.6,0.171,20,49147,33
7,2022-03-23,1441323,30,65994,True,3.5,0.12,32,48044,25
8,2022-03-23,1153534,26,38330,True,4.7,0.059,38,44367,29
1,2022-03-24,1383710,25,78645,True,3.7,0.084,29,55348,47
2,2022-03-24,981323,17,110254,True,4.5,0.102,37,57725,41
3,2022-03-24,2007469,49,0,False,4.2,0.038,35,40969,31
4,2022-03-24,960597,21,60059,True,4.4,0.155,20,45743,39
5,2022-03-24,1043199,17,124469,True,4.2,0.128,36,61365,36
6,2022-03-24,2609213,60,73425,True,4.5,0.096,27,43487,25
7,2022-03-24,1815475,32,0,False,4.7,0.034,30,56734,37
8,2022-03-24,1182448,26,86392,True,3.5,0.166,19,45479,48
1,2022-03-25,2206918,43,148822,True,3.5,0.105,21,51324,46
2,2022-03-25,2156916,46,68934,True,4.0,0.048,39,46889,48
3,2022-03-25,1331273,26,0,False,4.5,0.122,28,51203,46
4,2022-03-25,1533587,27,0,False,3.6,0.163,19,56800,40
5,2022-03-25,1489620,25,39806,True,3.6,0.032,18,59585,35
6,2022-03-25,3156715,62,127681,True,4.3,0.055,37,50915,47
7,2022-03-25,3022407,68,115372,True,3.8,0.142,33,44447,41
8,2022-03-25,909921,20,147061,True,4.7,0.13,39,45496,28
1,2022-03-26,1505541,33,110103,True,3.4,0.032,25,45622,38
2,2022-03-26,1499679,26,79499,True,3.5,0.106,33,57680,42
3,2022-03-26,1913423,35,0,False,4.0,0.094,32,54669,28
4,2022-03-26,1046394,22,0,False,3.8,0.05,33,47563,33
5,2022-03-26,1438331,24,103473,True,3.7,0.048,27,59930,30
6,2022-03-26,3340864,57,0,False,4.7,0.158,29,58612,36
7,2022-03-26,1683569,34,0,False,4.6,0.127,25,49517,34
8,2022-03-26,941960,17,58843,True,3.6,0.166,23,55409,26
1,2022-03-27,2310341,43,39330,True,3.5,0.034,25,53729,38
2,2022-03-27,2063340,42,110674,True,3.7,0.14,19,49127,31
3,2022-03-27,2180756,50,0,False,4.3,0.041,32,43615,30
4,2022-03-27,985482,22,92211,True,3.6,0.172,37,44795,39
5,2022-03-27,1931387,38,0,False,3.6,0.071,29,50826,45
6,2022-03-27,2122502,49,75496,True,4.3,0.169,30,43316,41
7,2022-03-27,2465744,43,116357,True,4.2,0.095,38,57343,42
8,2022-03-27,880779,14,143371,True,4.4,0.043,31,62913,28
1,2022-03-28,1111305,23,0,False,4.4,0.101,21,48318,44
2,2022-03-28,1161812,26,50494,True,4.4,0.033,32,44685,44
3,2022-03-28,1712690,37,85651,True,4.0,0.144,34,46289,36
4,2022-03-28,859285,14,0,False,4.3,0.054,18,61377,44
5,2022-03-28,863630,15,60938,True,4.4,0.101,19,57575,46
6,2022-03-28,1966895,45,0,False,4.0,0.165,26,43709,26
7,2022-03-28,1818436,38,0,False,4.6,0.125,35,47854,47
8,2022-03-28,492277,11,47402,True,4.5,0.104,27,44752,31
1,2022-03-29,1221913,21,0,False,3.8,0.084,21,58186,40
2,2022-03-29,910701,16,147071,True,4.6,0.124,35,56919,42
3,2022-03-29,951406,16,0,False,3.6,0.119,32,59463,39
4,2022-03-29,1150812,22,129122,True,4.3,0.157,25,52310,34
5,2022-03-29,1321297,27,136203,True,4.8,0.093,25,48937,40
6,2022-03-29,1455461,28,127992,True,4.5,0.155,34,51981,41
7,2022-03-29,1167584,22,0,False,4.7,0.152,25,53072,35
8,2022-03-29,882930,19,0,False,3.6,0.096,21,46470,39
1,2022-03-30,1319049,25,74042,True,3.6,0.108,35,52762,25
2,2022-03-30,1753812,36,0,False,4.5,0.125,35,48717,34
3,2022-03-30,1761509,40,0,False,3.6,0.127,18,44038,30
4,2022-03-30,1279677,22,0,False,3.5,0.109,21,58167,29
5,2022-03-30,1061755,23,83986,True,3.6,0.07,29,46163,40
6,2022-03-30,1758750,34,37613,True,4.4,0.05,28,51728,34
7,2022-03-30,1838029,39,113855,True,4.1,0.075,33,47129,45
8,2022-03-30,1127214,20,0,False,4.3,0.033,32,56361,27
1,2022-03-31,1277192,30,0,False,4.3,0.044,29,42573,41
2,2022-03-31,1450636,24,84893,True,4.5,0.115,25,60443,48
3,2022-03-31,1673125,36,55919,True,4.7,0.084,35,46476,41
4,2022-03-31,1058795,22,141446,True,4.2,0.091,25,48127,47
5,2022-03-31,1315268,24,148436,True,4.8,0.17,38,54803,36
6,2022-03-31,2126048,36,0,False,3.7,0.038,39,59057,48
7,2022-03-31,1927858,34,0,False,4.6,0.102,37,56702,49
8,2022-03-31,623487,13,47906,True,4.3,0.125,27,47961,27
1,2022-04-01,2631830,63,0,False,4.4,0.167,37,41775,34
2,2022-04-01,1303804,25,0,False,4.4,0.071,21,52152,38
3,2022-04-01,1599327,27,134307,True,4.7,0.171,33,59234,47
4,2022-04-01,1486398,29,0,False,4.7,0.039,22,51255,40
5,2022-04-01,1248739,25,0,False,3.9,0.114,38,49950,26
6,2022-04-01,1842572,44,36586,True,4.2,0.086,28,41877,44
7,2022-04-01,1844326,32,81731,True,4.7,0.104,25,57635,29
8,2022-04-01,1022575,18,139010,True,4.4,0.164,33,56810,41
1,2022-04-02,2305634,39,104752,True,4.1,0.038,38,59119,37
2,2022-04-02,1131491,23,41082,True,4.3,0.067,19,49195,44
3,2022-04-02,1646005,28,0,False,3.5,0.13,33,58786,46
4,2022-04-02,1272178,24,37398,True,4.4,0.097,28,53007,36
5,2022-04-02,2047533,50,74377,True,4.0,0.15,21,40951,37
6,2022-04-02,2573713,55,138389,True,3.4,0.041,39,46795,41
7,2022-04-02,1912002,43,0,False,4.3,0.063,32,44465,40
8,2022-04-02,1085384,23,95626,True,3.8,0.11,30,47191,40
1,2022-04-03,1541123,28,98401,True,4.0,0.127,37,55040,43
2,2022-04-03,1219556,21,62897,True,4.7,0.125,27,58074,27
3,2022-04-03,2194009,51,0,False,4.5,0.069,26,43020,26
4,2022-04-03,1365530,23,0,False,3.5,0.126,28,59371,29
5,2022-04-03,1060297,20,85946,True,4.2,0.05,27,53015,42
6,2022-04-03,3024445,50,0,False,4.1,0.147,25,60489,40
7,2022-04-03,2562537,61,0,False,4.4,0.043,19,42009,31
8,2022-04-03,1093438,18,0,False,3.8,0.121,30,60747,27
1,2022-04-04,1730079,35,0,False,4.4,0.123,19,49431,41
2,2022-04-04,1170437,22,0,False,4.5,0.088,28,53202,27
3,2022-04-04,1151980,21,145847,True,3.9,0.15,22,54856,26
4,2022-04-04,880643,17,0,False,4.6,0.09,29,51803,49
5,2022-04-04,869414,14,50366,True,4.4,0.05,27,62101,32
6,2022-04-04,2232705,41,0,False,4.2,0.156,27,54456,46
7,2022-04-04,1527731,26,0,False,3.8,0.158,35,58759,42
8,2022-04-04,501022,11,0,False,3.9,0.037,38,45547,28
1,2022-04-05,1548967,27,0,False,4.7,0.036,33,57369,34
2,2022-04-05,1473041,33,123382,True,3.9,0.144,34,44638,32
3,2022-04-05,1505849,30,32179,True,4.0,0.105,23,50195,29
4,2022-04-05,1159515,19,0,False,3.6,0.064,29,61027,34
5,2022-04-05,1075603,19,45534,True,3.5,0.125,27,56611,26
6,2022-04-05,1707498,39,95183,True,3.9,0.116,37,43782,43
7,2022-04-05,1697752,29,103058,True,3.9,0.041,26,58543,40
8,2022-04-05,902137,16,143785,True,4.2,0.068,28,56384,36
1,2022-04-06,1768029,43,103874,True,4.5,0.09,29,41117,35
2,2022-04-06,1260768,29,144569,True,4.8,0.053,23,43475,45
3,2022-04-06,1252554,24,72911,True,3.5,0.037,19,52190,34
4,2022-04-06,1036564,19,0,False,3.9,0.055,36,54556,27
5,2022-04-06,1545590,27,0,False,3.9,0.037,26,57244,39
6,2022-04-06,1761457,29,47087,True,4.1,0.03,22,60740,27
7,2022-04-06,1508437,28,0,False,3.6,0.125,33,53873,29
8,2022-04-06,964984,20,0,False,3.9,0.056,26,48249,45
1,2022-04-07,2349080,50,39236,True,3.8,0.145,28,46982,37
2,2022-04-07,1694568,31,94252,True,3.7,0.156,19,54663,47
3,2022-04-07,1764885,37,45755,True,3.7,0.166,32,47700,28
4,2022-04-07,826254,16,0,False,4.5,0.041,18,51641,45
5,2022-04-07,1511289,36,51258,True,4.0,0.16,22,41980,27
6,2022-04-07,1756472,29,89509,True,3.9,0.085,36,60568,39
7,2022-04-07,2442744,57,149350,True,3.8,0.032,31,42855,40
8,2022-04-07,649316,13,0,False,3.9,0.103,19,49947,42
1,2022-04-08,1869688,36,39629,True,4.3,0.098,33,51936,47
2,2022-04-08,1803377,31,0,False,3.5,0.085,24,58173,44
3,2022-04-08,2340093,41,53016,True,3.9,0.12,35,57075,44
4,2022-04-08,1444825,34,0,False,3.7,0.07,39,42495,31
5,2022-04-08,1950407,35,0,False,3.4,0.071,36,55726,48
6,2022-04-08,2091366,35,125327,True,3.9,0.047,18,59753,31
7,2022-04-08,1796923,31,84507,True,4.2,0.131,36,57965,41
8,2022-04-08,1450298,25,0,False,4.5,0.157,34,58012,39
1,2022-04-09,2740949,57,47246,True,4.7,0.084,29,48087,37
2,2022-04-09,1290965,27,0,False,4.8,0.166,35,47814,32
3,2022-04-09,1976091,44,113912,True,4.8,0.031,30,44911,30
4,2022-04-09,1529354,30,45371,True,4.3,0.104,39,50978,39
5,2022-04-09,1910544,42,0,False,4.2,0.073,19,45489,39
6,2022-04-09,2376750,57,0,False,3.8,0.06,22,41697,34
7,2022-04-09,1611977,28,0,False,4.2,0.165,31,57571,31
8,2022-04-09,973071,20,0,False,4.7,0.119,19,48654,39
1,2022-04-10,2454014,55,118742,True,4.7,0.109,37,44618,44
2,2022-04-10,2252189,40,0,False,4.3,0.154,35,56305,34
3,2022-04-10,2376848,52,0,False,4.4,0.084,23,45709,28
4,2022-04-10,1764777,35,141336,True,3.9,0.141,36,50422,42
5,2022-04-10,1287539,24,75078,True,4.2,0.157,35,53647,46
6,2022-04-10,2194201,37,81249,True,3.9,0.177,34,59303,38
7,2022-04-10,2227471,42,0,False,4.4,0.115,29,53035,47
8,2022-04-10,901636,21,137305,True,4.2,0.081,32,42935,40
1,2022-04-11,1361591,22,88888,True,4.2,0.093,19,61890,28
2,2022-04-11,873589,20,0,False,4.2,0.11,34,43679,49
3,2022-04-11,873958,18,140026,True,4.6,0.158,32,48553,26
